22 "WindSpeed [m/s]" "Pitch [deg]" "Rot. speed [rpm]" "Aero power [kW]" "Aero thrust [kN]"
 4.00 	-2.00 	14.00 	 118.30 	 50.07
 5.00 	-2.00 	14.00 	 231.00 	 78.24
 6.00 	-2.00 	14.00 	 399.20 	112.70
 7.00 	-2.00 	14.00 	 633.90 	153.40
 8.00 	-2.00 	14.00 	 946.20 	200.30
 9.00 	-2.00 	14.00 	1347.00 	253.50
10.00 	-2.00 	14.00 	1872.00 	295.20
11.00 	-2.00 	14.00 	2333.00 	330.30
12.00 	-2.00 	14.00 	2333.00 	330.30
13.00 	-2.00 	14.00 	2333.00 	330.30
14.00 	-2.00 	14.00 	2333.00 	330.30
15.00 	-2.00 	14.00 	2333.00 	330.30
16.00 	-2.00 	14.00 	2333.00 	330.30
17.00 	-2.00 	14.00 	2333.00 	330.30
18.00 	-2.00 	14.00 	2333.00 	330.30
19.00 	-2.00 	14.00 	2333.00 	330.30
20.00 	-2.00 	14.00 	2333.00 	330.30
21.00 	-2.00 	14.00 	2333.00 	330.30
22.00 	-2.00 	14.00 	2333.00 	330.30
23.00 	-2.00 	14.00 	2333.00 	330.30
24.00 	-2.00 	14.00 	2333.00 	330.30
25.00 	-2.00 	14.00 	2333.00 	330.30
